customerID,Network_Type,ARPU,Customer_Segment,Churn_Probability,Recommended_Action
0164-XAIRP,Voice Only,19.55,Low Value,9.80392156862745e-05,Nurture / No Action
5014-GSOUQ,Voice Only,19.95,Low Value,9.80392156862745e-05,Nurture / No Action
9945-PSVIP,Voice Only,18.7,Low Value,9.80392156862745e-05,Nurture / No Action
0354-VXMJC,Voice Only,19.6,Low Value,9.80392156862745e-05,Nurture / No Action
9548-LERKT,Voice Only,19.75,Low Value,9.80392156862745e-05,Nurture / No Action
2805-AUFQN,Voice Only,19.8,Low Value,9.80392156862745e-05,Nurture / No Action
7977-HXJKU,Voice Only,19.6,Low Value,9.80392156862745e-05,Nurture / No Action
2138-VFAPZ,Voice Only,19.7,Low Value,9.80392156862745e-05,Nurture / No Action
2892-GESUL,Voice Only,19.35,Low Value,9.80392156862745e-05,Nurture / No Action
0854-UYHZD,Voice Only,19.55,Low Value,9.80392156862745e-05,Nurture / No Action
3266-FTKHB,Voice Only,19.15,Low Value,9.80392156862745e-05,Nurture / No Action
7277-KAMWT,Voice Only,20.0,Low Value,9.80392156862745e-05,Nurture / No Action
7473-ZBDSN,Voice Only,18.8,Low Value,9.80392156862745e-05,Nurture / No Action
4703-MQYKT,Voice Only,19.6,Low Value,9.80392156862745e-05,Nurture / No Action
5148-HKFIR,Voice Only,19.7,Low Value,9.80392156862745e-05,Nurture / No Action
7552-KEYGT,Voice Only,19.55,Low Value,9.80392156862745e-05,Nurture / No Action
8173-RXAYP,Voice Only,19.7,Low Value,9.80392156862745e-05,Nurture / No Action
2595-KIWPV,Voice Only,19.7,Low Value,9.80392156862745e-05,Nurture / No Action
1089-XZWHH,Voice Only,19.7,Low Value,9.80392156862745e-05,Nurture / No Action
5859-HZYLF,Voice Only,19.15,Low Value,9.80392156862745e-05,Nurture / No Action
2729-VNVAP,Voice Only,19.8,Low Value,9.80392156862745e-05,Nurture / No Action
5871-DGTXZ,Voice Only,19.8,Low Value,7.936507936507937e-05,Nurture / No Action
5995-WWKKG,Voice Only,19.8,Low Value,7.936507936507937e-05,Nurture / No Action
0219-QAERP,Voice Only,19.8,Low Value,7.936507936507937e-05,Nurture / No Action
0042-JVWOJ,Voice Only,19.6,Low Value,7.936507936507937e-05,Nurture / No Action
8717-VCTXJ,Voice Only,19.55,Low Value,7.936507936507937e-05,Nurture / No Action
2829-HYVZP,Voice Only,19.8,Low Value,7.936507936507937e-05,Nurture / No Action
4795-UXVCJ,Voice Only,19.8,Low Value,7.936507936507937e-05,Nurture / No Action
4487-ZYJZK,Voice Only,19.6,Low Value,7.936507936507937e-05,Nurture / No Action
6823-SIDFQ,Voice Only,18.25,Low Value,7.936507936507937e-05,Nurture / No Action
1686-STUHN,Voice Only,19.8,Low Value,7.936507936507937e-05,Nurture / No Action
2122-SZZZD,Voice Only,19.5,Low Value,7.936507936507937e-05,Nurture / No Action
4530-NDRKU,Voice Only,19.05,Low Value,7.936507936507937e-05,Nurture / No Action
2650-GYRYL,Voice Only,19.45,Low Value,7.936507936507937e-05,Nurture / No Action
2277-AXSDC,Voice Only,19.75,Low Value,7.936507936507937e-05,Nurture / No Action
3523-BRGUW,Voice Only,19.3,Low Value,7.936507936507937e-05,Nurture / No Action
1998-VHJHK,Voice Only,19.15,Low Value,7.936507936507937e-05,Nurture / No Action
9531-NSBMR,Voice Only,19.25,Low Value,7.936507936507937e-05,Nurture / No Action
0969-RGKCU,Voice Only,19.8,Low Value,7.936507936507937e-05,Nurture / No Action
8873-TMKGR,Voice Only,19.1,Low Value,7.936507936507937e-05,Nurture / No Action
4962-CHQPW,Voice Only,19.85,Low Value,7.936507936507937e-05,Nurture / No Action
7061-OVMIM,Voice Only,19.55,Low Value,7.936507936507937e-05,Nurture / No Action
4750-UKWJK,Voice Only,19.6,Low Value,7.936507936507937e-05,Nurture / No Action
7216-KAOID,Voice Only,19.5,Low Value,7.936507936507937e-05,Nurture / No Action
3653-NCRDJ,Voice Only,19.2,Low Value,7.936507936507937e-05,Nurture / No Action
3280-NMUVX,Voice Only,19.6,Low Value,7.936507936507937e-05,Nurture / No Action
8510-BBWMU,Voice Only,19.75,Low Value,7.936507936507937e-05,Nurture / No Action
3486-NPGST,Voice Only,19.55,Low Value,7.936507936507937e-05,Nurture / No Action
7446-SFAOA,Voice Only,19.85,Low Value,7.936507936507937e-05,Nurture / No Action
5914-GXMDA,Voice Only,19.3,Low Value,7.936507936507937e-05,Nurture / No Action
8008-OTEZX,Voice Only,19.65,Low Value,7.936507936507937e-05,Nurture / No Action
3985-HOYPM,Voice Only,19.4,Low Value,7.936507936507937e-05,Nurture / No Action
1439-LCGVL,Voice Only,19.2,Low Value,7.936507936507937e-05,Nurture / No Action
5986-WWXDV,Voice Only,19.35,Low Value,7.936507936507937e-05,Nurture / No Action
7190-XHTWJ,Voice Only,19.3,Low Value,7.936507936507937e-05,Nurture / No Action
5917-RYRMG,Voice Only,19.8,Low Value,7.936507936507937e-05,Nurture / No Action
7026-YMSBE,Voice Only,19.7,Low Value,7.936507936507937e-05,Nurture / No Action
6016-NXBNJ,Voice Only,19.15,Low Value,7.936507936507937e-05,Nurture / No Action
3154-HMWUU,Voice Only,20.5,Low Value,5.1546391752577315e-05,Nurture / No Action
7010-BRBUU,Voice Only,24.1,Low Value,5.1546391752577315e-05,Nurture / No Action
8544-JNBOX,Voice Only,20.8,Low Value,5.1546391752577315e-05,Nurture / No Action
5846-ABOBJ,Voice Only,24.45,Low Value,5.1546391752577315e-05,Nurture / No Action
1820-DJFPH,Voice Only,24.05,Low Value,5.1546391752577315e-05,Nurture / No Action
0640-YJTPY,Voice Only,21.0,Low Value,5.1546391752577315e-05,Nurture / No Action
1293-BSEUN,Voice Only,20.7,Low Value,5.1546391752577315e-05,Nurture / No Action
7503-EPSZW,Voice Only,24.05,Low Value,5.1546391752577315e-05,Nurture / No Action
7695-PKLCZ,Voice Only,20.5,Low Value,5.1546391752577315e-05,Nurture / No Action
2346-LOCWC,Voice Only,20.5,Low Value,5.1546391752577315e-05,Nurture / No Action
4589-IUAJB,Voice Only,24.25,Low Value,5.1546391752577315e-05,Nurture / No Action
4656-CAURT,Voice Only,23.95,Low Value,5.1546391752577315e-05,Nurture / No Action
5356-KZCKT,Voice Only,24.45,Low Value,5.1546391752577315e-05,Nurture / No Action
4195-PNGZS,Voice Only,24.45,Low Value,5.1546391752577315e-05,Nurture / No Action
9084-OAYKL,Voice Only,20.8,Low Value,5.1546391752577315e-05,Nurture / No Action
6963-KQYQB,Voice Only,24.05,Low Value,5.1546391752577315e-05,Nurture / No Action
1555-HAPSU,Voice Only,23.9,Low Value,5.1546391752577315e-05,Nurture / No Action
0562-HKHML,Voice Only,23.9,Low Value,5.1546391752577315e-05,Nurture / No Action
7161-DFHUF,Voice Only,23.85,Low Value,5.1546391752577315e-05,Nurture / No Action
0971-QIFJK,Voice Only,24.25,Low Value,5.1546391752577315e-05,Nurture / No Action
3612-YVGSJ,Voice Only,24.45,Low Value,5.1546391752577315e-05,Nurture / No Action
6734-PSBAW,Voice Only,23.55,Low Value,5.1546391752577315e-05,Nurture / No Action
5220-AGAAX,Voice Only,24.0,Low Value,5.1546391752577315e-05,Nurture / No Action
7014-ZZXAW,Voice Only,24.25,Low Value,5.1546391752577315e-05,Nurture / No Action
6855-VLGOS,Voice Only,20.55,Low Value,5.1546391752577315e-05,Nurture / No Action
0626-QXNGV,Voice Only,24.15,Low Value,5.1546391752577315e-05,Nurture / No Action
9365-CSLBQ,Voice Only,24.35,Low Value,5.1546391752577315e-05,Nurture / No Action
3580-GICBM,Voice Only,24.2,Low Value,5.1546391752577315e-05,Nurture / No Action
1131-QQZEB,Voice Only,23.95,Low Value,5.1546391752577315e-05,Nurture / No Action
7684-XSZIY,Voice Only,24.3,Low Value,5.1546391752577315e-05,Nurture / No Action
8735-SDUFN,Voice Only,24.3,Low Value,5.1546391752577315e-05,Nurture / No Action
1927-QEWMY,Voice Only,20.5,Low Value,5.1546391752577315e-05,Nurture / No Action
9964-WBQDJ,Voice Only,24.4,Low Value,5.1546391752577315e-05,Nurture / No Action
1705-GUHPV,Voice Only,24.2,Low Value,5.1546391752577315e-05,Nurture / No Action
4990-ALDGW,Voice Only,20.75,Low Value,5.1546391752577315e-05,Nurture / No Action
0780-XNZFN,Voice Only,20.65,Low Value,5.1546391752577315e-05,Nurture / No Action
8434-VGEQQ,Voice Only,20.55,Low Value,5.1546391752577315e-05,Nurture / No Action
2545-LXYVJ,Voice Only,20.7,Low Value,5.1546391752577315e-05,Nurture / No Action
2804-ETQDK,Voice Only,20.55,Low Value,5.1546391752577315e-05,Nurture / No Action
0397-ZXWQF,Voice Only,20.5,Low Value,5.1546391752577315e-05,Nurture / No Action
2525-GVKQU,Voice Only,20.6,Low Value,5.1546391752577315e-05,Nurture / No Action
7608-RGIRO,Voice Only,24.4,Low Value,5.1546391752577315e-05,Nurture / No Action
7558-IMLMT,Voice Only,20.8,Low Value,5.1546391752577315e-05,Nurture / No Action
0480-KYJVA,Voice Only,24.25,Low Value,5.1546391752577315e-05,Nurture / No Action
2236-HILPA,Voice Only,20.65,Low Value,5.1546391752577315e-05,Nurture / No Action
2560-WBWXF,Voice Only,24.15,Low Value,5.1546391752577315e-05,Nurture / No Action
0374-FIUCA,Voice Only,20.4,Low Value,5.1546391752577315e-05,Nurture / No Action
8727-JQFHV,Voice Only,20.75,Low Value,5.1546391752577315e-05,Nurture / No Action
8028-PNXHQ,Voice Only,24.25,Low Value,5.1546391752577315e-05,Nurture / No Action
6892-BOGQE,Voice Only,20.9,Low Value,5.1546391752577315e-05,Nurture / No Action
1468-DEFNC,Voice Only,24.4,Low Value,5.1546391752577315e-05,Nurture / No Action
5075-JSDKI,Voice Only,24.45,Low Value,5.1546391752577315e-05,Nurture / No Action
2569-WGERO,Voice Only,21.15,Low Value,5.1546391752577315e-05,Nurture / No Action
8838-GPHZP,Voice Only,20.6,Low Value,5.1546391752577315e-05,Nurture / No Action
8164-OCKUJ,Voice Only,20.6,Low Value,5.1546391752577315e-05,Nurture / No Action
8361-LBRDI,Voice Only,24.35,Low Value,5.1546391752577315e-05,Nurture / No Action
2632-TACXW,Voice Only,23.65,Low Value,5.1546391752577315e-05,Nurture / No Action
6625-FLENO,Voice Only,20.75,Low Value,5.1546391752577315e-05,Nurture / No Action
6134-KWTBV,Voice Only,23.4,Low Value,5.1546391752577315e-05,Nurture / No Action
6685-XSHHU,Voice Only,20.95,Low Value,5.1546391752577315e-05,Nurture / No Action
4018-PPNDW,Voice Only,24.1,Low Value,5.1546391752577315e-05,Nurture / No Action
8165-ZJRNM,Voice Only,23.75,Low Value,5.1546391752577315e-05,Nurture / No Action
7717-BICXI,Voice Only,20.55,Low Value,5.1546391752577315e-05,Nurture / No Action
0402-OAMEN,Voice Only,24.45,Low Value,5.1546391752577315e-05,Nurture / No Action
7493-GVFIO,Voice Only,20.55,Low Value,5.1546391752577315e-05,Nurture / No Action
4785-FCIFB,Voice Only,24.4,Low Value,5.1546391752577315e-05,Nurture / No Action
7268-WNTCP,Voice Only,20.45,Low Value,5.1546391752577315e-05,Nurture / No Action
8229-BUJHX,Voice Only,20.5,Low Value,5.1546391752577315e-05,Nurture / No Action
3274-NSDWE,Voice Only,19.6,Low Value,0.0,Nurture / No Action
7941-RCJOW,Voice Only,19.55,Low Value,0.0,Nurture / No Action
2900-PHPLN,Voice Only,19.55,Low Value,0.0,Nurture / No Action
1098-KFQEC,Voice Only,19.4,Low Value,0.0,Nurture / No Action
5730-DBDSI,Voice Only,19.7,Low Value,0.0,Nurture / No Action
4698-KVLLG,Voice Only,19.6,Low Value,0.0,Nurture / No Action
8966-SNIZF,Voice Only,19.45,Low Value,0.0,Nurture / No Action
0404-AHASP,Voice Only,19.7,Low Value,0.0,Nurture / No Action
8285-ABVLB,Voice Only,19.85,Low Value,0.0,Nurture / No Action
1830-IPXVJ,Voice Only,19.75,Low Value,0.0,Nurture / No Action
6762-NSODU,Voice Only,19.4,Low Value,0.0,Nurture / No Action
2817-LVCPP,Voice Only,19.4,Low Value,0.0,Nurture / No Action
1964-SVLEA,Voice Only,19.7,Low Value,0.0,Nurture / No Action
4933-BSAIP,Voice Only,19.1,Low Value,0.0,Nurture / No Action
7696-CFTAT,Voice Only,19.8,Low Value,0.0,Nurture / No Action
5787-KXGIY,Voice Only,19.3,Low Value,0.0,Nurture / No Action
6217-KDYWC,Voice Only,19.6,Low Value,0.0,Nurture / No Action
4742-TXUEX,Voice Only,19.3,Low Value,0.0,Nurture / No Action
3173-WSSUE,Voice Only,19.7,Low Value,0.0,Nurture / No Action
8514-VZHEB,Voice Only,19.5,Low Value,0.0,Nurture / No Action
7647-GYYKX,Voice Only,20.35,Low Value,0.0,Nurture / No Action
6585-WCEWR,Voice Only,20.35,Low Value,0.0,Nurture / No Action
5231-FIQPA,Voice Only,19.85,Low Value,0.0,Nurture / No Action
3777-XROBG,Voice Only,19.55,Low Value,0.0,Nurture / No Action
3451-VAWLI,Voice Only,19.7,Low Value,0.0,Nurture / No Action
6082-OQFBA,Voice Only,19.65,Low Value,0.0,Nurture / No Action
9257-AZMTZ,Voice Only,20.1,Low Value,0.0,Nurture / No Action
1166-PQLGG,Voice Only,19.55,Low Value,0.0,Nurture / No Action
0784-ZQJZX,Voice Only,19.9,Low Value,0.0,Nurture / No Action
2466-FCCPT,Voice Only,19.7,Low Value,0.0,Nurture / No Action
1403-GYAFU,Voice Only,20.05,Low Value,0.0,Nurture / No Action
6746-WAUWT,Voice Only,19.7,Low Value,0.0,Nurture / No Action
3635-QQRQD,Voice Only,20.05,Low Value,0.0,Nurture / No Action
1231-YNDEK,Voice Only,19.15,Low Value,0.0,Nurture / No Action
5656-JAMLX,Voice Only,19.85,Low Value,0.0,Nurture / No Action
1399-OUPJN,Voice Only,19.75,Low Value,0.0,Nurture / No Action
9251-AWQGT,Voice Only,20.0,Low Value,0.0,Nurture / No Action
6425-JWTDV,Voice Only,19.25,Low Value,0.0,Nurture / No Action
2230-XTUWL,Voice Only,19.55,Low Value,0.0,Nurture / No Action
2320-TZRRH,Voice Only,19.5,Low Value,0.0,Nurture / No Action
2228-BZDEE,Voice Only,20.1,Low Value,0.0,Nurture / No Action
1099-GODLO,Voice Only,20.35,Low Value,0.0,Nurture / No Action
3279-DYZQM,Voice Only,19.45,Low Value,0.0,Nurture / No Action
0206-OYVOC,Voice Only,19.25,Low Value,0.0,Nurture / No Action
0386-CWRGM,Voice Only,19.4,Low Value,0.0,Nurture / No Action
7033-CLAMM,Voice Only,20.2,Low Value,0.0,Nurture / No Action
2068-WWXQZ,Voice Only,20.05,Low Value,0.0,Nurture / No Action
5902-WBLSE,Voice Only,20.15,Low Value,0.0,Nurture / No Action
7876-DNYAP,Voice Only,19.8,Low Value,0.0,Nurture / No Action
8380-MQINP,Voice Only,20.3,Low Value,0.0,Nurture / No Action
2718-YSKCS,Voice Only,19.6,Low Value,0.0,Nurture / No Action
6980-IMXXE,Voice Only,20.2,Low Value,0.0,Nurture / No Action
0264-CNITK,Voice Only,20.1,Low Value,0.0,Nurture / No Action
8896-RAZCR,Voice Only,19.9,Low Value,0.0,Nurture / No Action
6848-HJTXY,Voice Only,19.45,Low Value,0.0,Nurture / No Action
1241-FPMOF,Voice Only,19.65,Low Value,0.0,Nurture / No Action
0704-VCUMB,Voice Only,20.25,Low Value,0.0,Nurture / No Action
8917-SZTTJ,Voice Only,19.65,Low Value,0.0,Nurture / No Action
2796-NNUFI,Voice Only,19.95,Low Value,0.0,Nurture / No Action
5465-BUBFA,Voice Only,19.3,Low Value,0.0,Nurture / No Action
5567-GZKQY,Voice Only,20.3,Low Value,0.0,Nurture / No Action
2984-RGEYA,Voice Only,19.75,Low Value,0.0,Nurture / No Action
0962-CQPWQ,Voice Only,20.3,Low Value,0.0,Nurture / No Action
3190-ITQXP,Voice Only,20.25,Low Value,0.0,Nurture / No Action
3097-FQTVJ,Voice Only,20.0,Low Value,0.0,Nurture / No Action
3774-VBNXY,Voice Only,20.2,Low Value,0.0,Nurture / No Action
1955-IBMMB,Voice Only,20.2,Low Value,0.0,Nurture / No Action
4361-FEBGN,Voice Only,20.15,Low Value,0.0,Nurture / No Action
9617-UDPEU,Voice Only,19.25,Low Value,0.0,Nurture / No Action
9646-NMHXE,Voice Only,19.65,Low Value,0.0,Nurture / No Action
2626-VEEWG,Voice Only,19.4,Low Value,0.0,Nurture / No Action
7601-GNDYK,Voice Only,19.6,Low Value,0.0,Nurture / No Action
4821-WQOYN,Voice Only,20.1,Low Value,0.0,Nurture / No Action
3973-SKMLN,Voice Only,19.9,Low Value,0.0,Nurture / No Action
1657-DYMBM,Voice Only,19.9,Low Value,0.0,Nurture / No Action
9585-KKMFD,Voice Only,20.0,Low Value,0.0,Nurture / No Action
3764-MNMOI,Voice Only,19.2,Low Value,0.0,Nurture / No Action
9565-AXSMR,Voice Only,19.2,Low Value,0.0,Nurture / No Action
9385-EHGDO,Voice Only,19.85,Low Value,0.0,Nurture / No Action
9972-EWRJS,Voice Only,19.25,Low Value,0.0,Nurture / No Action
2428-HYUNX,Voice Only,19.35,Low Value,0.0,Nurture / No Action
8747-UDCOI,Voice Only,19.35,Low Value,0.0,Nurture / No Action
7606-BPHHN,Voice Only,19.8,Low Value,0.0,Nurture / No Action
9504-YAZWB,Voice Only,20.25,Low Value,0.0,Nurture / No Action
7242-EDTYC,Voice Only,19.55,Low Value,0.0,Nurture / No Action
3498-LZGQZ,Voice Only,19.15,Low Value,0.0,Nurture / No Action
0464-WJTKO,Voice Only,20.1,Low Value,0.0,Nurture / No Action
9766-HGEDE,Voice Only,19.35,Low Value,0.0,Nurture / No Action
0613-WUXUM,Voice Only,19.2,Low Value,0.0,Nurture / No Action
4277-BWBML,Voice Only,19.95,Low Value,0.0,Nurture / No Action
3507-GASNP,Voice Only,19.95,Low Value,0.0,Nurture / No Action
0362-RAOQO,Voice Only,19.65,Low Value,0.0,Nurture / No Action
2607-DHDAK,Voice Only,19.8,Low Value,0.0,Nurture / No Action
3454-JFUBC,Voice Only,20.0,Low Value,0.0,Nurture / No Action
8022-BECSI,Voice Only,19.6,Low Value,0.0,Nurture / No Action
5970-GHJAW,Voice Only,19.95,Low Value,0.0,Nurture / No Action
7114-AEOZE,Voice Only,19.85,Low Value,0.0,Nurture / No Action
5804-JMYIO,Voice Only,19.75,Low Value,0.0,Nurture / No Action
1764-VUUMT,Voice Only,19.95,Low Value,0.0,Nurture / No Action
7157-SMCFK,Voice Only,19.75,Low Value,0.0,Nurture / No Action
7969-FFOWG,Voice Only,19.9,Low Value,0.0,Nurture / No Action
8857-CUPFQ,Voice Only,19.25,Low Value,0.0,Nurture / No Action
6479-SZPLM,Voice Only,19.45,Low Value,0.0,Nurture / No Action
7643-RCHXS,Voice Only,19.35,Low Value,0.0,Nurture / No Action
2181-TIDSV,Voice Only,19.95,Low Value,0.0,Nurture / No Action
5093-FEGLU,Voice Only,19.65,Low Value,0.0,Nurture / No Action
9588-YRFHY,Voice Only,19.9,Low Value,0.0,Nurture / No Action
2616-FLVQC,Voice Only,19.55,Low Value,0.0,Nurture / No Action
9764-REAFF,Voice Only,18.4,Low Value,0.0,Nurture / No Action
5799-JRCZO,Voice Only,19.5,Low Value,0.0,Nurture / No Action
3719-TDVQB,Voice Only,18.95,Low Value,0.0,Nurture / No Action
3359-DSRKA,Voice Only,19.85,Low Value,0.0,Nurture / No Action
9624-EGDEQ,Voice Only,19.8,Low Value,0.0,Nurture / No Action
8711-LOBKY,Voice Only,19.85,Low Value,0.0,Nurture / No Action
6048-NJXHX,Voice Only,19.75,Low Value,0.0,Nurture / No Action
0827-ITJPH,Voice Only,18.55,Low Value,0.0,Nurture / No Action
7328-ZJAJO,Voice Only,19.5,Low Value,0.0,Nurture / No Action
8043-PNYSD,Voice Only,19.55,Low Value,0.0,Nurture / No Action
9916-AYHTC,Voice Only,19.85,Low Value,0.0,Nurture / No Action
6518-PPLMZ,Voice Only,19.4,Low Value,0.0,Nurture / No Action
9081-WWXKP,Voice Only,20.25,Low Value,0.0,Nurture / No Action
9814-AOUDH,Voice Only,19.5,Low Value,0.0,Nurture / No Action
3178-CIFOT,Voice Only,19.65,Low Value,0.0,Nurture / No Action
8957-THMOA,Voice Only,20.15,Low Value,0.0,Nurture / No Action
9975-GPKZU,Voice Only,19.75,Low Value,0.0,Nurture / No Action
6345-FZOQH,Voice Only,19.9,Low Value,0.0,Nurture / No Action
3170-NMYVV,Voice Only,20.15,Low Value,0.0,Nurture / No Action
1047-RNXZV,Voice Only,19.55,Low Value,0.0,Nurture / No Action
1574-DYCWE,Voice Only,19.95,Low Value,0.0,Nurture / No Action
0831-JNISG,Voice Only,19.8,Low Value,0.0,Nurture / No Action
9631-RXVJM,Voice Only,19.25,Low Value,0.0,Nurture / No Action
0621-CXBKL,Voice Only,18.7,Low Value,0.0,Nurture / No Action
8922-NPKBJ,Voice Only,19.35,Low Value,0.0,Nurture / No Action
2146-EGVDT,Voice Only,19.3,Low Value,0.0,Nurture / No Action
9418-RUKPH,Voice Only,19.95,Low Value,0.0,Nurture / No Action
8215-NGSPE,Voice Only,20.0,Low Value,0.0,Nurture / No Action
3976-HXHCE,Voice Only,19.3,Low Value,0.0,Nurture / No Action
0506-YLVKJ,Voice Only,20.2,Low Value,0.0,Nurture / No Action
0608-JDVEC,Voice Only,19.8,Low Value,0.0,Nurture / No Action
6928-ONTRW,Voice Only,19.7,Low Value,0.0,Nurture / No Action
5146-YYFRZ,Voice Only,19.95,Low Value,0.0,Nurture / No Action
1709-EJDOX,Voice Only,19.75,Low Value,0.0,Nurture / No Action
3620-EHIMZ,Voice Only,19.35,Low Value,0.0,Nurture / No Action
7634-HLQJR,Voice Only,20.05,Low Value,0.0,Nurture / No Action
6349-JDHQP,Voice Only,19.85,Low Value,0.0,Nurture / No Action
5310-NOOVA,Voice Only,19.95,Low Value,0.0,Nurture / No Action
9800-OUIGR,Voice Only,20.0,Low Value,0.0,Nurture / No Action
