customerID,Network_Type,tenure,Tenure_Decile,Contract,Revenue_Stability,ARPU,Monthly_Revenue_Velocity,Product_Density_Score,Subscriber_Status,LTV,Migration_Target_Label,Revenue_Weight,Customer_Segment
6583-SZVGP,4G,48,7,Two year,Contractual (Stable),108.1,105.57,4,Active,5188.799999999999,Retain,0.00024,High Value
4016-BJKTZ,4G,25,5,Two year,Contractual (Stable),108.9,112.36,4,Active,2722.5,Retain,0.00024,High Value
3992-YWPKO,4G,6,3,Month-to-month,At-Will (High Risk),109.9,111.58,4,Churned/Inactive,659.4000000000001,Churn,0.00024,High Value
4909-JOUPP,4G,72,10,Two year,Contractual (Stable),109.7,109.70,4,Active,7898.400000000001,Retain,0.00024,High Value
6198-PNNSZ,4G,56,8,One year,Contractual (Stable),109.8,109.10,4,Active,6148.8,Retain,0.00024,High Value
5954-BDFSG,4G,72,10,Two year,Contractual (Stable),107.5,109.08,4,Active,7740,Retain,0.00024,High Value
6733-LRIZX,4G,35,6,Two year,Contractual (Stable),108.95,115.01,4,Active,3813.25,Retain,0.00024,High Value
5514-YQENT,4G,41,7,Two year,Contractual (Stable),111.15,109.93,4,Active,4557.150000000001,Retain,0.00024,High Value
1428-IEDPR,4G,52,8,Two year,Contractual (Stable),109.3,110.22,4,Active,5683.599999999999,Retain,0.00024,High Value
0114-PEGZZ,4G,33,6,Month-to-month,At-Will (High Risk),107.55,110.47,4,Active,3549.15,Retain,0.00024,High Value
2731-GJRDG,4G,32,6,One year,Contractual (Stable),109.55,112.75,4,Active,3505.6,Retain,0.00024,High Value
5153-LXKDT,4G,68,9,Two year,Contractual (Stable),110.2,109.82,4,Active,7493.6,Retain,0.00024,High Value
1725-IQNIY,4G,54,8,Two year,Contractual (Stable),109.75,113.15,4,Churned/Inactive,5926.5,Churn,0.00024,High Value
9036-CSKBW,4G,51,8,One year,Contractual (Stable),107.45,111.39,4,Active,5479.95,Retain,0.00024,High Value
9680-NIAUV,4G,72,10,Two year,Contractual (Stable),109.7,112.91,4,Active,7898.400000000001,Retain,0.00024,High Value
9278-VZKCD,4G,52,8,Month-to-month,At-Will (High Risk),109.1,108.61,4,Active,5673.2,Retain,0.00024,High Value
4176-FXYBO,4G,54,8,Month-to-month,At-Will (High Risk),109.55,113.31,4,Active,5915.7,Retain,0.00024,High Value
2798-NYLMZ,4G,71,10,Two year,Contractual (Stable),108.55,107.27,4,Active,7707.05,Retain,0.00024,High Value
0177-PXBAT,4G,33,6,Month-to-month,At-Will (High Risk),109.9,111.96,4,Active,3626.7000000000003,Retain,0.00024,High Value
7030-FZTFM,4G,72,10,Two year,Contractual (Stable),110.9,110.04,4,Active,7984.8,Retain,0.00024,High Value
4778-IZARL,4G,63,9,Two year,Contractual (Stable),110.1,106.44,4,Active,6936.299999999999,Retain,0.00024,High Value
7134-HBPBS,4G,72,10,Two year,Contractual (Stable),108.1,107.97,4,Active,7783.2,Retain,0.00024,High Value
2266-SJNAT,4G,72,10,One year,Contractual (Stable),109.15,108.19,4,Active,7858.8,Retain,0.00024,High Value
9360-AHGNL,4G,43,7,One year,Contractual (Stable),109.55,112.33,4,Churned/Inactive,4710.65,Churn,0.00024,High Value
2651-ZCBXV,4G,54,8,Two year,Contractual (Stable),108,106.68,4,Active,5832,Retain,0.00024,High Value
0961-ZWLVI,4G,49,7,One year,Contractual (Stable),109.2,107.97,4,Active,5350.8,Retain,0.00024,High Value
6362-QHAFM,4G,42,7,One year,Contractual (Stable),108.3,109.19,4,Active,4548.599999999999,Retain,0.00024,High Value
3518-FSTWG,4G,72,10,Two year,Contractual (Stable),109.55,110.01,4,Active,7887.599999999999,Retain,0.00024,High Value
5574-NXZIU,4G,63,9,Two year,Contractual (Stable),109.2,111.90,4,Active,6879.6,Retain,0.00024,High Value
3657-COGMW,4G,52,8,Month-to-month,At-Will (High Risk),108.1,112.29,4,Active,5621.2,Retain,0.00024,High Value
1291-CUOCY,4G,72,10,Two year,Contractual (Stable),110.6,110.59,4,Active,7963.2,Retain,0.00024,High Value
5027-YOCXN,4G,51,8,One year,Contractual (Stable),110.05,111.50,4,Active,5612.55,Retain,0.00024,High Value
3584-WKTTW,4G,51,8,One year,Contractual (Stable),111.55,112.16,4,Active,5689.05,Retain,0.00024,High Value
8565-HBFNN,4G,69,10,One year,Contractual (Stable),107.2,106.04,3,Active,7396.8,Retain,0.00024,High Value
1216-BGTSP,4G,45,7,Month-to-month,At-Will (High Risk),108.45,110.33,4,Active,4880.25,Retain,0.00024,High Value
2081-VEYEH,4G,3,2,Month-to-month,At-Will (High Risk),107.95,106.20,4,Active,323.85,Retain,0.00024,High Value
2834-JRTUA,4G,71,10,Two year,Contractual (Stable),108.05,106.09,4,Churned/Inactive,7671.55,Churn,0.00024,High Value
5168-MQQCA,4G,72,10,One year,Contractual (Stable),108.5,111.16,4,Active,7812,Retain,0.00024,High Value
4627-MIHJH,4G,69,9,Two year,Contractual (Stable),110.25,108.23,4,Active,7607.25,Retain,0.00024,High Value
4683-WYDOU,4G,62,9,Two year,Contractual (Stable),107.6,111.50,4,Active,6671.2,Retain,0.00024,High Value
9356-AXGMP,4G,38,6,One year,Contractual (Stable),110.7,116.54,4,Active,4206.6,Retain,0.00024,High Value
2144-BFDSO,4G,50,7,Month-to-month,At-Will (High Risk),108.75,108.64,4,Active,5437.5,Retain,0.00024,High Value
7550-WIQVA,4G,50,7,One year,Contractual (Stable),108.25,108.63,4,Active,5412.5,Retain,0.00024,High Value
4056-QHXHZ,4G,72,10,Two year,Contractual (Stable),107.45,105.23,4,Active,7736.400000000001,Retain,0.00024,High Value
8213-TAZPM,4G,69,9,One year,Contractual (Stable),108.75,108.59,4,Active,7503.75,Retain,0.00024,High Value
6386-SZZKH,4G,49,7,Two year,Contractual (Stable),107.95,108.02,4,Churned/Inactive,5289.55,Churn,0.00024,High Value
7821-DPRQE,4G,68,9,Month-to-month,At-Will (High Risk),107.7,107.66,4,Active,7323.6,Retain,0.00024,High Value
5099-BAILX,4G,43,7,Month-to-month,At-Will (High Risk),110.75,109.02,4,Churned/Inactive,4762.25,Churn,0.00024,High Value
2323-ARSVR,4G,67,9,Two year,Contractual (Stable),111.05,109.27,4,Active,7440.349999999999,Retain,0.00024,High Value
3192-NQECA,4G,68,9,Two year,Contractual (Stable),110,111.94,4,Churned/Inactive,7480,Churn,0.00024,High Value
9101-BWFSS,4G,50,7,One year,Contractual (Stable),108.55,112.21,4,Churned/Inactive,5427.5,Churn,0.00024,High Value
6815-ABQFQ,4G,56,8,One year,Contractual (Stable),107.25,107.74,4,Active,6006,Retain,0.00024,High Value
2773-OVBPK,4G,67,9,Two year,Contractual (Stable),111.3,112.94,4,Active,7457.099999999999,Retain,0.00024,High Value
9866-OCCKE,4G,72,10,Two year,Contractual (Stable),109.75,112.16,4,Active,7902,Retain,0.00024,High Value
7632-MNYOY,4G,66,9,One year,Contractual (Stable),110.9,112.61,4,Churned/Inactive,7319.400000000001,Churn,0.00024,High Value
0181-RITDD,4G,62,9,Two year,Contractual (Stable),108.15,110.09,4,Active,6705.3,Retain,0.00024,High Value
0136-IFMYD,4G,69,10,Two year,Contractual (Stable),109.95,110.64,4,Active,7586.55,Retain,0.00024,High Value
4566-GOLUK,4G,47,7,Month-to-month,At-Will (High Risk),107.35,108.91,4,Churned/Inactive,5045.45,Churn,0.00024,High Value
5013-SBUIH,4G,50,7,Two year,Contractual (Stable),109.65,111.02,4,Churned/Inactive,5482.5,Churn,0.00024,High Value
6993-YCOBK,4G,60,8,Two year,Contractual (Stable),110.6,109.78,4,Active,6636,Retain,0.00024,High Value
3022-BEXHZ,4G,67,9,Two year,Contractual (Stable),111.2,112.40,4,Active,7450.400000000001,Retain,0.00024,High Value
6394-MFYNG,4G,48,7,Month-to-month,At-Will (High Risk),107.4,106.69,4,Churned/Inactive,5155.200000000001,Churn,0.00024,High Value
6990-YNRIO,4G,65,9,Two year,Contractual (Stable),108.65,106.74,4,Churned/Inactive,7062.25,Churn,0.00024,High Value
0835-JKADZ,4G,71,10,Two year,Contractual (Stable),111.25,112.45,4,Active,7898.75,Retain,0.00024,High Value
7519-JTWQH,4G,69,10,Two year,Contractual (Stable),110.5,108.05,4,Active,7624.5,Retain,0.00024,High Value
1360-XFJMR,4G,67,9,One year,Contractual (Stable),109.7,109.62,4,Active,7349.900000000001,Retain,0.00024,High Value
8591-TKMZH,4G,59,8,Two year,Contractual (Stable),111.1,111.11,4,Active,6554.9,Retain,0.00024,High Value
1061-PNTHC,4G,56,8,Month-to-month,At-Will (High Risk),109.6,106.30,4,Active,6137.599999999999,Retain,0.00024,High Value
1833-TCXKK,4G,45,7,Month-to-month,At-Will (High Risk),107.75,108.51,4,Active,4848.75,Retain,0.00024,High Value
0536-ACXIP,4G,72,10,Two year,Contractual (Stable),109.55,113.40,4,Active,7887.599999999999,Retain,0.00024,High Value
2408-TZMJL,4G,59,8,One year,Contractual (Stable),110.15,109.29,4,Churned/Inactive,6498.85,Churn,0.00024,High Value
2886-KEFUM,4G,63,9,One year,Contractual (Stable),107.5,109.11,4,Churned/Inactive,6772.5,Churn,0.00024,High Value
0748-RDGGM,4G,70,10,One year,Contractual (Stable),109.5,107.64,4,Churned/Inactive,7665,Churn,0.00024,High Value
0691-IFBQW,4G,46,7,One year,Contractual (Stable),110,105.97,4,Churned/Inactive,5060,Churn,0.00024,High Value
6168-YBYNP,4G,59,8,Month-to-month,At-Will (High Risk),111.35,110.50,4,Active,6569.65,Retain,0.00024,High Value
7868-TMWMZ,4G,60,8,Two year,Contractual (Stable),110,111.14,4,Active,6600,Retain,0.00024,High Value
2419-FSORS,4G,72,10,Two year,Contractual (Stable),108.4,107.22,4,Active,7804.8,Retain,0.00024,High Value
8823-RLPWL,4G,72,10,Two year,Contractual (Stable),110.65,112.02,4,Active,7966.8,Retain,0.00024,High Value
2522-AHJXR,4G,60,8,Month-to-month,At-Will (High Risk),109.45,109.55,4,Active,6567,Retain,0.00024,High Value
3831-YCPUO,4G,72,10,Two year,Contractual (Stable),109.5,109.10,4,Active,7884,Retain,0.00024,High Value
9031-ZVQPT,4G,72,10,Two year,Contractual (Stable),108.2,108.90,4,Active,7790.400000000001,Retain,0.00024,High Value
0013-SMEOE,4G,71,10,Two year,Contractual (Stable),109.7,111.33,4,Active,7788.7,Retain,0.00024,High Value
0103-CSITQ,4G,57,8,One year,Contractual (Stable),109.4,109.70,4,Active,6235.8,Retain,0.00024,High Value
9079-YEXQJ,4G,54,8,Month-to-month,At-Will (High Risk),111.1,111.39,4,Churned/Inactive,5999.4,Churn,0.00024,High Value
2272-WUSPA,4G,72,10,Two year,Contractual (Stable),110.75,107.66,4,Active,7974,Retain,0.00024,High Value
6295-OSINB,4G,72,10,Two year,Contractual (Stable),109.65,109.45,4,Active,7894.8,Retain,0.00024,High Value
3090-HAWSU,4G,61,9,Two year,Contractual (Stable),111.6,112.72,4,Churned/Inactive,6807.599999999999,Churn,0.00024,High Value
9488-FYQAU,4G,63,9,Two year,Contractual (Stable),109.25,108.59,4,Active,6882.75,Retain,0.00024,High Value
4670-TABXH,4G,72,10,Two year,Contractual (Stable),109.75,107.76,4,Active,7902,Retain,0.00024,High Value
5140-FOMCQ,4G,59,8,One year,Contractual (Stable),109.15,111.15,4,Active,6439.85,Retain,0.00024,High Value
1400-WIVLL,4G,57,8,Two year,Contractual (Stable),107.95,104.73,4,Active,6153.150000000001,Retain,0.00024,High Value
3199-NPKCN,4G,67,9,One year,Contractual (Stable),111.25,112.11,4,Active,7453.75,Retain,0.00024,High Value
2499-AJYUA,4G,72,10,Two year,Contractual (Stable),110.8,109.48,4,Active,7977.599999999999,Retain,0.00024,High Value
9802-CAQUT,4G,72,10,Two year,Contractual (Stable),109.55,109.55,4,Active,7887.599999999999,Retain,0.00024,High Value
1135-HIORI,4G,64,9,One year,Contractual (Stable),111.45,113.55,4,Active,7132.8,Retain,0.00024,High Value
8024-XNAFQ,4G,72,10,Two year,Contractual (Stable),107.4,107.62,3,Active,7732.8,Retain,0.00024,High Value
0254-FNMCI,4G,72,10,Two year,Contractual (Stable),109.9,105.89,4,Active,7912.8,Retain,0.00024,High Value
7317-GGVPB,4G,71,10,Two year,Contractual (Stable),108.6,108.32,4,Churned/Inactive,7710.599999999999,Churn,0.00024,High Value
1110-KYLGQ,4G,63,9,Month-to-month,At-Will (High Risk),108.25,107.62,4,Active,6819.75,Retain,0.00024,High Value
3870-MQAMG,4G,54,8,One year,Contractual (Stable),110.35,109.13,4,Churned/Inactive,5958.9,Churn,0.00024,High Value
8265-HKSOW,4G,72,10,Two year,Contractual (Stable),107.45,106.37,3,Active,7736.400000000001,Retain,0.00024,High Value
1679-JRFBR,4G,70,10,One year,Contractual (Stable),108.15,113.29,4,Active,7570.5,Retain,0.00024,High Value
8041-TMEID,4G,63,9,Two year,Contractual (Stable),108.5,110.98,4,Active,6835.5,Retain,0.00024,High Value
9659-ZTWSM,4G,66,9,One year,Contractual (Stable),107.35,106.85,4,Active,7085.099999999999,Retain,0.00024,High Value
8915-NNTRC,4G,72,10,Two year,Contractual (Stable),107.7,110.00,4,Active,7754.400000000001,Retain,0.00024,High Value
3096-YXENJ,4G,65,9,Two year,Contractual (Stable),107.65,108.97,4,Active,6997.25,Retain,0.00024,High Value
9052-VKDUW,4G,65,9,Month-to-month,At-Will (High Risk),109.4,111.19,4,Active,7111,Retain,0.00024,High Value
2027-WKXMW,4G,63,9,Month-to-month,At-Will (High Risk),108.75,109.07,4,Active,6851.25,Retain,0.00024,High Value
5945-AZYHT,4G,71,10,One year,Contractual (Stable),109.6,110.62,4,Active,7781.599999999999,Retain,0.00024,High Value
8071-SBTRN,4G,70,10,Two year,Contractual (Stable),111.15,110.54,4,Active,7780.5,Retain,0.00024,High Value
4827-LTQRJ,4G,66,9,One year,Contractual (Stable),110.6,109.26,4,Active,7299.599999999999,Retain,0.00024,High Value
5304-EFJLP,4G,72,10,Two year,Contractual (Stable),111.65,111.43,4,Active,8038.8,Retain,0.00024,High Value
1698-XFZCI,4G,61,9,One year,Contractual (Stable),107.75,106.92,4,Active,6572.75,Retain,0.00024,High Value
8853-TZDGH,4G,72,10,Two year,Contractual (Stable),111.6,111.29,4,Active,8035.2,Retain,0.00024,High Value
3407-JMJQQ,4G,71,10,Two year,Contractual (Stable),109,107.91,4,Active,7739,Retain,0.00024,High Value
3571-RFHAR,4G,65,9,Month-to-month,At-Will (High Risk),109.15,106.79,4,Churned/Inactive,7094.75,Churn,0.00024,High Value
8920-NAVAY,4G,62,9,One year,Contractual (Stable),110.75,113.76,4,Active,6866.5,Retain,0.00024,High Value
8849-PRIQJ,4G,67,9,One year,Contractual (Stable),109.4,108.68,4,Active,7329.8,Retain,0.00024,High Value
3244-CQPHU,4G,72,10,Two year,Contractual (Stable),110.1,107.59,4,Active,7927.2,Retain,0.00024,High Value
6297-NOOPG,4G,70,10,Two year,Contractual (Stable),110.5,110.74,4,Active,7735,Retain,0.00024,High Value
1163-VIPRI,4G,65,9,Two year,Contractual (Stable),109.3,112.89,4,Active,7104.5,Retain,0.00024,High Value
6067-NGCEU,4G,65,9,Month-to-month,At-Will (High Risk),111.05,109.34,4,Active,7218.25,Retain,0.00024,High Value
1053-MXTTK,4G,72,10,Two year,Contractual (Stable),108.65,107.31,4,Active,7822.8,Retain,0.00024,High Value
6333-YDVLT,4G,65,9,One year,Contractual (Stable),110,109.83,4,Active,7150,Retain,0.00024,High Value
2000-MPKCA,4G,58,8,One year,Contractual (Stable),107.75,109.19,4,Active,6249.5,Retain,0.00024,High Value
3508-CFVZL,4G,71,10,Two year,Contractual (Stable),111.3,112.48,4,Active,7902.3,Retain,0.00024,High Value
6614-FHDBO,4G,72,10,Two year,Contractual (Stable),109.2,109.42,4,Active,7862.400000000001,Retain,0.00024,High Value
1841-YSJGV,4G,72,10,Two year,Contractual (Stable),109.95,109.06,4,Active,7916.400000000001,Retain,0.00024,High Value
9330-VOFSZ,4G,60,8,Two year,Contractual (Stable),110.8,110.68,4,Active,6648,Retain,0.00024,High Value
8901-UPRHR,4G,72,10,Two year,Contractual (Stable),109.2,107.10,4,Active,7862.400000000001,Retain,0.00024,High Value
4476-OSWTN,4G,69,9,One year,Contractual (Stable),110.55,110.29,4,Active,7627.95,Retain,0.00024,High Value
6723-WSNTY,4G,66,9,One year,Contractual (Stable),108.1,108.82,4,Active,7134.599999999999,Retain,0.00024,High Value
3424-NMNBO,4G,58,8,One year,Contractual (Stable),108.85,108.40,4,Churned/Inactive,6313.299999999999,Churn,0.00024,High Value
2067-QYTCF,4G,64,9,Month-to-month,At-Will (High Risk),111.15,108.65,4,Active,7113.6,Retain,0.00024,High Value
2469-DTSGX,4G,72,10,Two year,Contractual (Stable),111.65,110.33,4,Active,8038.8,Retain,0.00024,High Value
1936-UAFEH,4G,68,9,Two year,Contractual (Stable),110.25,107.05,4,Active,7497,Retain,0.00024,High Value
8309-PPCED,4G,72,10,Two year,Contractual (Stable),110.45,110.87,4,Active,7952.400000000001,Retain,0.00024,High Value
5795-KTGUD,4G,68,9,Two year,Contractual (Stable),110.8,111.08,4,Active,7534.4,Retain,0.00024,High Value
3729-OWRVL,4G,65,9,Two year,Contractual (Stable),110.35,111.48,4,Active,7172.75,Retain,0.00024,High Value
2988-QRAJY,4G,69,9,Two year,Contractual (Stable),110.05,107.69,4,Active,7593.45,Retain,0.00024,High Value
9844-FELAJ,4G,70,10,One year,Contractual (Stable),107.9,106.80,4,Active,7553,Retain,0.00024,High Value
1162-ECVII,4G,72,10,Two year,Contractual (Stable),109.75,110.17,4,Active,7902,Retain,0.00024,High Value
9405-GPBBG,4G,64,9,Two year,Contractual (Stable),110.5,110.46,4,Active,7072,Retain,0.00024,High Value
1656-DRSMG,4G,63,9,Month-to-month,At-Will (High Risk),109.85,111.16,4,Active,6920.549999999999,Retain,0.00024,High Value
5440-FLBQG,4G,69,10,Two year,Contractual (Stable),108.4,106.06,4,Churned/Inactive,7479.6,Churn,0.00024,High Value
0795-GMVQO,4G,67,9,One year,Contractual (Stable),109.9,109.44,4,Active,7363.3,Retain,0.00024,High Value
5966-EMAZU,4G,64,9,One year,Contractual (Stable),108.5,107.51,4,Active,6944,Retain,0.00024,High Value
8707-HOEDG,4G,70,10,Two year,Contractual (Stable),110.2,109.85,4,Active,7714,Retain,0.00024,High Value
2659-VXMWZ,4G,67,9,One year,Contractual (Stable),111.3,111.67,4,Churned/Inactive,7457.099999999999,Churn,0.00024,High Value
2272-JKMSI,4G,62,9,One year,Contractual (Stable),110.8,110.34,4,Active,6869.599999999999,Retain,0.00024,High Value
5067-XJQFU,4G,66,9,One year,Contractual (Stable),108.45,107.22,4,Active,7157.7,Retain,0.00024,High Value
0786-IVLAW,4G,66,9,One year,Contractual (Stable),108.1,109.68,4,Active,7134.599999999999,Retain,0.00024,High Value
5172-RKOCB,4G,72,10,Two year,Contractual (Stable),108.95,109.38,4,Active,7844.400000000001,Retain,0.00024,High Value
2599-CIPQE,4G,71,10,Two year,Contractual (Stable),109.3,109.62,4,Active,7760.3,Retain,0.00024,High Value
0345-XMMUG,4G,46,7,Two year,Contractual (Stable),108.9,105.53,4,Active,5009.400000000001,Retain,0.00024,High Value
5089-IFSDP,4G,58,8,Two year,Contractual (Stable),109.45,105.94,4,Churned/Inactive,6348.1,Churn,0.00024,High Value
2673-CXQEU,4G,56,8,One year,Contractual (Stable),110.5,109.63,4,Active,6188,Retain,0.00024,High Value
7537-CBQUZ,4G,63,9,Month-to-month,At-Will (High Risk),109.4,111.61,4,Active,6892.200000000001,Retain,0.00024,High Value
1150-WFARN,4G,67,9,Two year,Contractual (Stable),108.75,106.81,4,Churned/Inactive,7286.25,Churn,0.00024,High Value
3617-XLSGQ,4G,66,9,Two year,Contractual (Stable),109.25,107.31,4,Active,7210.5,Retain,0.00024,High Value
2615-YVMYX,4G,71,10,Month-to-month,At-Will (High Risk),107.5,108.64,4,Active,7632.5,Retain,0.00024,High Value
9070-BCKQP,4G,72,10,Two year,Contractual (Stable),110.15,109.46,4,Active,7930.8,Retain,0.00024,High Value
9249-FXSCK,4G,52,8,One year,Contractual (Stable),111.25,113.78,4,Churned/Inactive,5785,Churn,0.00024,High Value
1409-PHXTF,4G,54,8,Two year,Contractual (Stable),110.45,112.55,4,Active,5964.3,Retain,0.00024,High Value
2307-FYNNL,4G,65,9,Two year,Contractual (Stable),109.05,109.36,4,Active,7088.25,Retain,0.00024,High Value
3612-YUNGG,4G,64,9,Two year,Contractual (Stable),109.2,105.33,4,Active,6988.8,Retain,0.00024,High Value
9835-ZIITK,4G,66,9,One year,Contractual (Stable),110.85,113.51,4,Churned/Inactive,7316.099999999999,Churn,0.00024,High Value
3761-FLYZI,4G,65,9,Month-to-month,At-Will (High Risk),108.8,108.96,4,Active,7072,Retain,0.00024,High Value
7602-MVRMB,4G,72,10,Two year,Contractual (Stable),110.45,111.93,4,Active,7952.400000000001,Retain,0.00024,High Value
1984-FCOWB,4G,70,10,One year,Contractual (Stable),109.5,109.64,4,Churned/Inactive,7665,Churn,0.00024,High Value
1074-AMIOH,4G,53,8,Month-to-month,At-Will (High Risk),108.25,111.98,4,Active,5737.25,Retain,0.00024,High Value
5336-UFNZP,4G,65,9,One year,Contractual (Stable),107.45,108.42,4,Active,6984.25,Retain,0.00024,High Value
3886-CERTZ,4G,72,10,One year,Contractual (Stable),109.25,112.64,4,Churned/Inactive,7866,Churn,0.00024,High Value
4616-ULAOA,4G,65,9,Two year,Contractual (Stable),110.8,111.48,4,Active,7202,Retain,0.00024,High Value
3766-EJLFL,4G,68,9,Two year,Contractual (Stable),109.05,110.42,4,Active,7415.4,Retain,0.00024,High Value
8495-LJDFO,4G,64,9,Month-to-month,At-Will (High Risk),108.95,111.11,4,Active,6972.8,Retain,0.00024,High Value
3580-HYCSP,4G,72,10,Two year,Contractual (Stable),110.3,110.65,4,Active,7941.599999999999,Retain,0.00024,High Value
4567-AKPIA,4G,41,7,One year,Contractual (Stable),109.1,108.64,4,Active,4473.099999999999,Retain,0.00024,High Value
2931-SVLTV,4G,40,7,Month-to-month,At-Will (High Risk),110.1,111.73,4,Active,4404,Retain,0.00024,High Value
2789-CZANW,4G,64,9,Two year,Contractual (Stable),110.3,109.33,4,Active,7059.2,Retain,0.00024,High Value
7566-DSRLQ,4G,72,10,Two year,Contractual (Stable),110.15,111.09,4,Active,7930.8,Retain,0.00024,High Value
5981-ZVXOT,4G,35,6,One year,Contractual (Stable),108.35,106.46,4,Active,3792.25,Retain,0.00024,High Value
6308-CQRBU,4G,71,10,Two year,Contractual (Stable),109.25,108.56,4,Active,7756.75,Retain,0.00024,High Value
1891-QRQSA,4G,64,9,Two year,Contractual (Stable),111.6,110.92,4,Active,7142.4,Retain,0.00024,High Value
8800-ZKRFW,4G,30,6,Month-to-month,At-Will (High Risk),107.5,108.08,4,Active,3225,Retain,0.00024,High Value
0237-YFUTL,4G,50,7,Month-to-month,At-Will (High Risk),109.65,108.12,4,Active,5482.5,Retain,0.00024,High Value
9861-PDSZP,4G,72,10,Two year,Contractual (Stable),108.05,108.43,4,Active,7779.599999999999,Retain,0.00024,High Value
9351-HXDMR,4G,72,10,Two year,Contractual (Stable),110.9,114.46,4,Active,7984.8,Retain,0.00024,High Value
